,portfolio,rates,fx,equity,rpnl::TU1 Comdty,rpnl::TY1 Comdty,rpnl::KE1 Comdty,rpnl::KAA1 Comdty,pos::TU1 Comdty,pos::TY1 Comdty,pos::KE1 Comdty,pos::KAA1 Comdty
2019-03-14,0.00685575989249689,-0.0002079320912904151,0.0070636919837873055,1.3787618989330788,5.0796371236643625e-05,-0.00037231068177470895,0.00010914368036963344,4.438538878016807e-06,0.7198672653919391,0.719867247364179,0.7011544926215272,0.0026324450507610683
2019-03-15,0.0005398182624330998,0.0018462418189679395,-0.0013064235565348394,1.3795061797856696,0.000283522485476801,0.001785917117428441,-0.00021992665466096496,-3.2711292763374293e-06,0.7184554090516446,0.7184553946294364,0.703485190835315,0.015290353003570567
2019-03-18,-0.002980825215615425,-0.0010739496404289389,-0.0019068755751864863,1.3753941129798672,-0.00017727821974504614,-0.0006685365692338302,-0.00022088551718969096,-7.24933426037155e-06,0.7166015504570619,0.7166015389192953,0.7046253758839982,0.032520957034244964
2019-03-19,-0.008566497529266442,-0.00046292208087833853,-0.008103575448388103,1.3636118027092576,-0.00020415685230042865,-0.0003704795222436086,6.631453803788759e-05,4.539975562781113e-05,0.7148429764144658,0.7148429671842526,0.705262036756015,0.04861188771356614
2019-03-20,-0.0013994102267302047,0.004228230849540923,-0.0056276410762711275,1.3617035504072563,0.0009042686256446753,0.0035302110161335087,-0.00017712148890993147,-2.9127303327329648e-05,0.7141857466062775,0.7141857392221069,0.7065209948795169,0.06316367644424296
2019-03-21,0.0021194617188374162,0.00021757432906307784,0.0019018873897743381,1.3645896289547494,-0.00015299388396160132,-0.0004261594941207172,0.0005077999383360668,0.00028892776880932953,0.711988014810414,0.7119880089030775,0.7058562134290055,0.07559357220464262
2019-03-22,-0.0009330005350384587,0.00494173456131728,-0.005874735096355738,1.3633164661008268,0.0011379823952700108,0.003915096631234327,-0.00011073233087230968,-6.121343147478295e-07,0.7056782378607928,0.7056782331349236,0.7007727967556661,0.08783625849959921
2019-03-25,0.005847134332295479,0.003345022426986238,0.0025021119053092403,1.3712879606155486,0.0009163663734127824,0.0016104671431635552,0.0005477482563960137,0.00027044065401388655,0.6974720792418486,0.6974720754611533,0.6935477263577472,0.09928437170861075
2019-03-26,-0.0025182282615973314,-0.0010858071003526832,-0.0014324211612446482,1.3678347445183383,-0.0002970618470331531,-0.0009653963822385486,0.0002600502909091959,-8.339916199017763e-05,0.6882974008630743,0.6882973978385182,0.6851579185557931,0.11077422106643753
2019-03-27,0.006627275017574159,0.00454147184283571,0.0020858031747384483,1.3768997615488547,0.0007854760566550589,0.00217044634399239,0.0009855261399108438,0.0006000233022774175,0.6803674142880314,0.6803674118683865,0.6778558284422064,0.12482856163518422
2019-03-28,0.00457214813168233,-0.00028968686287706656,0.004861834994559396,1.383195151221134,-0.0004180881162275862,-0.0010644623163007473,0.0008293633471367414,0.0003635002225145255,0.6710086729521717,0.6710086710164558,0.6689994042755117,0.14350034525711522
2019-03-29,-0.0024764194307795064,-0.0012799099528459903,-0.0011965094779335162,1.37976977987209,-0.00027562894226570577,-0.00038900526413023254,-0.000315040894167989,-0.00030023485228206304,0.662403092249686,0.6624030907011133,0.660795677308358,0.16233055781031883
2019-04-01,-0.007451243445396998,-0.005604040558851616,-0.0018472028865453806,1.3694887793436612,-0.0008209362919523933,-0.0035411191544505263,-0.0007671586546406063,-0.0004748264578080901,0.653731543600174,0.6537315423613159,0.6524456116471117,0.17920347560113847
2019-04-02,0.006860484613343092,0.002076249619491525,0.004784234993851566,1.3788841360424944,0.0003281153672507751,0.0009738116440862251,0.000551163222670849,0.00022315938548367591,0.6416673648999605,0.641667363908874,0.6406386193375107,0.19590214535675782
2019-04-03,-0.006633041294456618,-0.0030768178370815065,-0.00355622345737511,1.3697379406278534,-0.00034653951046378093,-0.0017839159845455966,-0.00034082147511935575,-0.0006055408669527732,0.6368888916490052,0.636888890856136,0.6360658951990454,0.21283932370868097
2019-04-04,0.00238294151368518,0.0005615963162849968,0.001821345197400183,1.3730019460294451,-2.2301865377956077e-05,0.0003181254383507785,-1.3422426244136254e-08,0.00026578616573841855,0.6364558438341306,0.6364558431998353,0.6357974466741627,0.22943138369439622
2019-04-05,0.0014425334861676332,-0.00013180962872566825,0.0015743431148933014,1.374982547313166,-2.553225386950129e-05,0.0006937472473222886,-0.00035868383571435985,-0.00044134078646409575,0.6388587028932299,0.6388587023857937,0.6383319851652556,0.24044247721983128
2019-04-08,0.0064580555064439795,-0.0006839879220008897,0.007142043428444869,1.3838622609241062,-0.00023946615952462303,-0.0009457767588625344,9.974519486356069e-05,0.0004015098015227071,0.644828954486282,0.644828954080333,0.6444075803039025,0.24570980705585313
2019-04-09,-0.0008327101319992635,0.0012244884012251626,-0.002057198533224426,1.3827099047981433,0.0001296711800871072,0.0007694704186117325,0.00016130188460996637,0.00016404491791635644,0.6495260423061966,0.6495260419814374,0.6491889429602931,0.24992992576866807
2019-04-10,-0.005273268460973332,0.001446251857736466,-0.006719520318709799,1.3754185042664957,0.0003083365939651952,0.0012803464715786161,-0.0001422647579990859,-1.664498082594196e-07,0.6530273995679745,0.6530273993081671,0.6527577200912517,0.25325892193385646
2019-04-11,0.0034024754450843312,-0.0016620032950269285,0.0050644787401112595,1.380098331953977,-0.0003566096614046558,-0.0011583964092193905,-4.0984413071495736e-05,-0.00010601281133138631,0.6560923815926175,0.6560923813847716,0.6558766380112392,0.25524029862465725
2019-04-12,-0.004597372363205303,-0.0031329851192565005,-0.0014643872439488034,1.373753506024146,-0.0004086755604743783,-0.00246687349198768,2.0347106489276754e-05,-0.00027778317328371906,0.659417212339506,0.6594172121732292,0.6592446174744034,0.25235721149806056
2019-04-15,-0.005961303209384789,-0.0010730888055068884,-0.004888214403877901,1.3655641448397806,-2.3932251381051203e-06,0.0003936449250669264,-0.0006190469458526967,-0.0008452935595830132,0.6632810841650071,0.6632810840319857,0.663143008272925,0.2399958471119382
2019-04-16,-0.0008048772716971035,-0.0017375170321566405,0.000932639760459537,1.3644650332965547,-0.00023044826179951313,-0.0013239867189092037,-4.174676324261741e-05,-0.0001413352882053062,0.6688425328374473,0.6688425327310302,0.6687320721237817,0.22484163890097214
2019-04-17,-0.0001928571553299085,-0.0003543634579473866,0.00016150630261747812,1.364201886451686,0.00013595703199868143,-0.0001335519192202775,-0.00016780645095527152,-0.00018896211977051903,0.6738311541576284,0.6738311540724947,0.6737427855866961,0.2090586247880177
2019-04-18,0.0014517222222040394,0.0029703650133994937,-0.001518642791195454,1.3661823286458208,0.0002244161198215548,0.0012812804810840572,0.0005904863779236998,0.0008741820345701816,0.6819415678862403,0.6819415678181333,0.6818708730294945,0.19435959778042874
2019-04-19,-0.0008025759798213453,-0.000679821925379879,-0.00012275405444146643,1.3650858635247933,-2.7271887406868925e-07,-2.7271887474975557e-07,-0.00038531682110525385,-0.00029395966652580666,0.6873959453676141,0.6873959453131284,0.6873393894822174,0.1802180450127423
2019-04-22,0.003966435477450768,-0.0018107002145332672,0.005777135691984035,1.3705003885236444,-7.375307225554841e-05,-0.0010995615574278862,-0.0002591195128555312,-0.0003782660719943012,0.695933972405722,0.6959339723621334,0.6958887276974046,0.1656860111738118
2019-04-23,0.00027535242791556656,0.0015001186421098663,-0.0012247662141943,1.3708777591330836,0.0002628689344748749,0.0009047090345371401,0.00015270094001171343,0.0001798397330861378,0.7033575149193334,0.7033575148844625,0.7033213191526795,0.15126298274581682
2019-04-24,0.007535156046795333,0.002888081947823215,0.004647074098972119,1.3812075369692325,0.0005399965796785928,0.0018253981350844007,0.00039680411240631744,0.00012588312065390413,0.7155178534102379,0.7155178533823411,0.6823661955343178,0.13302329583800038
2019-04-25,0.002915400824841174,0.00012150111322808884,0.002793899711613085,1.3852343105617893,-0.0001685037767926467,-0.0005717558286476969,0.00047200574260896207,0.0003897549760594703,0.723959799344957,0.7239597993226397,0.6683047629205097,0.1200050837769695
2019-04-26,0.002690676853955084,0.00210113257400532,0.000589544279949764,1.3889615284585224,0.0006003320343252005,0.001375878413069576,0.00010510729875388592,1.981482785665785e-05,0.7279873537658017,0.7279873537479479,0.6655787253075564,0.1138344067081677
2019-04-29,-0.0011465307047671001,-0.0010251464823971567,-0.00012138422236994341,1.3873690414184043,-0.00012236055146276124,-0.001093320482133841,0.00010475934166044925,8.577520953899616e-05,0.7288629616413416,0.7288629616270585,0.6676351268525091,0.11159180870093521
2019-04-30,0.012054363733280898,0.0018821987907661746,0.010172164942514723,1.404092892475955,0.000316347277940743,0.0009494045507457721,0.00042023075975256783,0.0001962162023270917,0.7254443656877629,0.7254443656763365,0.676462097856697,0.1165672621273977
2019-05-01,0.0013866148010184083,-0.0003867412323359557,0.0017733560333543638,1.406039828462667,-0.0004626542736850355,7.683397981459815e-05,-4.547998964901101e-07,-4.661385690282218e-07,0.724743910051352,0.7247439100422108,0.6855580957864992,0.12589003350796213
2019-05-02,-0.004993551431193887,-0.0034318471254960957,-0.0015617043056977919,1.3990186962649316,-0.00048763715689467864,-0.0016668100211734448,-0.000801747631877497,-0.0004756523155504751,0.7275486493017993,0.7275486492944864,0.696199997889917,0.13280230930665143
2019-05-03,0.005588274380170842,0.0006062979831923848,0.004981976396978457,1.4068367966026487,0.00014309072178818487,0.000663653267691503,-6.640917762131083e-05,-0.0001340368286659923,0.726275576991781,0.7262755769859306,0.7011966558622752,0.13485102428819734
2019-05-06,0.003522405852961923,0.002772102777623363,0.0007503030753385602,1.4117922467691641,0.0005160594507901638,0.002256307802761967,-2.2260380902288103e-07,-4.1872119744965074e-08,0.7257118689463374,0.7257118689416571,0.7056487320427328,0.13568846668309664
2019-05-07,-0.0021497975469450944,0.0011087368635320988,-0.003258534410477193,1.4087571792602638,7.237862477632293e-05,0.0005082122405136014,0.00033455277522083686,0.0001935932230213377,0.7245028290268569,0.7245028290231127,0.7084523195039731,0.1363016934230161
2019-05-08,0.0006258221529644546,-0.0011077993393082803,0.001733621492272735,1.4096388107111926,-0.00014721703894388362,-0.0010849745713165536,6.717778288202728e-05,5.721448807012953e-05,0.7240780403736863,0.7240780403706909,0.7055329603353494,0.13575569972109466
2019-05-09,0.007920013381881448,0.002658325816841945,0.005261687565039504,1.4208031689556448,0.0004655117587333539,0.0016627163655858726,0.0002678857623671002,0.0002622119301556178,0.7239062092985971,0.7239062092962008,0.6996961304124937,0.13490271825979222
2019-05-10,-0.00299483236974606,-0.0016366450187386427,-0.001358187351007417,1.4165481016342187,-9.730466743508233e-05,-0.0010014810909087326,-0.0003337061380083073,-0.00020415312238652056,0.726758461408254,0.7267584614063369,0.681819114287726,0.13104256461523778
2019-05-13,0.011026044071144912,0.0035583813299592502,0.007467662741185665,1.4321670234317343,0.0009345552809173343,0.002646720470683514,-8.013567384602127e-07,-2.209306490313761e-05,0.7299570502422609,0.7299570502407271,0.6657919795185218,0.12930810010053145
2019-05-14,-0.0033570129514205703,-7.381561743993014e-05,-0.0032831973339806403,1.4273592201854766,-9.744079968516051e-05,-0.0003595578042148153,0.00027464183158493823,0.00010854115487510741,0.7304654180724494,0.7304654180712223,0.6536462092014812,0.1298286102678045
2019-05-15,0.0017712595437637982,0.0020654675939654594,-0.00029420805020166093,1.4298874438266094,0.00044412412174053975,0.0015039996825663275,4.1140011842839496e-05,7.620377781575252e-05,0.7322953560114821,0.7322953560105006,0.6450260694213907,0.13188056641610021
2019-05-16,-0.00011142653931026818,-7.383158030505813e-05,-3.759495900520994e-05,1.4297281164171405,-0.0003872369906593359,-0.0008356735743561647,0.0007179107438334103,0.0004311682408770323,0.72994985977154,0.7299498597707548,0.6456593061652319,0.13676965641870384
2019-05-17,0.0004906384790889552,6.133895029655338e-05,0.00042929952879240175,1.4304295960456903,-6.958317559174846e-05,0.00013662744244481115,4.053591895219541e-05,-4.6241235508704735e-05,0.7251749741556044,0.7251749741549761,0.6566966457859404,0.14404258798386801
2019-05-20,-0.006239706783791861,-0.001683843590438148,-0.004555863193353712,1.4215041347915074,-0.0002653895742826026,-0.0009640478773687389,-0.00018839201520270334,-0.0002660141235841033,0.7222105662604263,0.7222105662599237,0.6621764696194875,0.14952237731499543
2019-05-21,0.0007711542482991259,-0.00034911034492635465,0.0011202645932254804,1.4226003337440265,-0.00038296243787644743,-0.00041155466229784754,0.0002950564586879292,0.00015035029656001105,0.720611041080468,0.7206110410800659,0.6582182253655066,0.15188455773150142
2019-05-22,0.0008971139629309527,0.0022302202702264655,-0.0013331063072955125,1.4238765683670986,0.0003602615958842336,0.0017008574603613557,4.1792338642880816e-05,0.00012730887533799552,0.7208221360466935,0.7208221360463718,0.6545167006791376,0.15435407785643673
2019-05-23,0.0034087072266917387,0.004039606283194498,-0.0006308990565027582,1.4287301467156086,0.0008884224285985241,0.002431334056271886,0.0003964842682663475,0.0003233655300577403,0.7203618365177354,0.7185903306653156,0.6552485672738705,0.15934612052442063
2019-05-24,-0.00047093698110962955,-0.00021182526740677008,-0.0002591117137028591,1.428057304853494,-0.0002123726806656554,-6.595523418640829e-05,-9.367476606385594e-08,6.65963222113575e-05,0.7118854277897277,0.7074694582379665,0.6571220625951476,0.16393649413999026
2019-05-27,-0.0007020673437404178,-0.0001057867205324474,-0.0005962806232079704,1.4270547124547663,-2.8320039059863136e-07,-3.4088665968149416e-07,-0.00010513119458946178,-3.1438892705489e-08,0.7062214199777551,0.7006517250443366,0.6482103765128908,0.16456527199410004
2019-05-28,-0.002514138179503791,0.002617536798506524,-0.005131674978010315,1.4234668997179432,0.0004585220255173526,0.0020488880101953576,-2.0590777681420148e-07,0.000110332670570628,0.7054041841458455,0.6956290471976884,0.6440922209766068,0.16586482286986903
2019-05-29,0.0012663632016042417,0.0017634452954041863,-0.0004970820937999444,1.4252695258184478,0.00017769472571783944,0.00019840868695600298,0.000664336176941071,0.0007230057057892728,0.6983247277630102,0.6876775729663888,0.6492751572276192,0.17074067336403378
2019-05-30,0.0008787780071341574,0.0019022241181129577,-0.0010234461109788005,1.4265220213319756,0.0005516042362528297,0.0017506718036703296,-0.00031401312601661173,-8.603879579358982e-05,0.6911507017921157,0.6814955270945328,0.6519110453638028,0.175567104785648
2019-05-31,0.007043489367329333,0.0071120856245646714,-6.859625723533934e-05,1.4365697140214884,0.0015569875711773126,0.0032380789356653227,0.001258940995317673,0.0010580781224043634,0.6843096809936272,0.6757970138220694,0.652917955850977,0.1813198376197142
2019-06-03,0.001940019022285988,0.0027103554459223973,-0.0007703364236364093,1.43935668659353,0.0010067032974455186,0.001946318398870643,-3.2943225398500696e-07,-0.000242336818139779,0.6714426908853971,0.6646325571481508,0.6463293107712769,0.18000396555584627
2019-06-04,-0.004401859469621621,-0.0026720557867109473,-0.0017298036829106744,1.4330208407324851,-0.000570594964215535,-0.0021009919276456204,-2.7384709907234407e-07,-1.950477507197082e-07,0.6609430728811262,0.6554949658913292,0.64085236878983,0.1761030105414521
2019-06-05,0.0021933974637705265,0.0012329869443043866,0.0009604105194661399,1.436164025010078,0.0002862891727893037,-0.00018358270116501657,0.0006156158465531748,0.0005146646261269247,0.6538635235814483,0.6495050379896106,0.6350781878912499,0.17136712476960456
